player,team,intl_goals,attack_score,player_norm,playmaker_score,group,p_qualify,team_win_prob,progression_factor,expected_tournament_matches,group_difficulty,last5_win_rate,pot_score,goals,assists,year
Michael Amir Murillo,Panama,2,0.009163505085001206,michael amir murillo,0.12860262008733625,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.0068462313374974245,2,0,2026
Yoel Bárcenas,Panama,2,0.009163505085001206,yoel barcenas,0.12860262008733625,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.0068462313374974245,2,0,2026
Musa Al-Taamari,Jordan,10,0.00862082323153177,musa altaamari,0.40174672489082963,J,0.058,0.0,0.03,3.07056,1.211970542032369,0.0,0.006744729660020231,10,0,2026
Guéla Doué,Ivory Coast,1,0.0072619031296540385,guela doue,0.06965065502183407,E,0.8801,0.0004,0.4796669671394975,4.09368,1.001395315633376,0.4,0.006728444377743193,1,0,2026
Jordan Ayew,Ghana,9,0.009304604811794055,jordan ayew,0.3231441048034935,L,0.0497,0.0,0.034751075005475585,3.06116,1.257733923338877,0.1,0.006462930668672063,9,0,2026
Meschak Elia,Congo DR,3,0.007697776505546594,meschak elia,0.13646288209606988,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.006313539567558587,3,0,2026
Fidel Escobar,Panama,2,0.007632724937407687,fidel escobar,0.12270742358078605,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.006308269481784585,2,0,2026
Cristian Martínez,Panama,2,0.007632724937407687,cristian martinez,0.12270742358078605,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.006308269481784585,2,0,2026
César Blackman,Panama,2,0.007632724937407687,cesar blackman,0.12270742358078605,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.006308269481784585,2,0,2026
César Yanis,Panama,2,0.007632724937407687,cesar yanis,0.12270742358078605,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.006308269481784585,2,0,2026
Ibrahim Mbaye,Senegal,1,0.006843346558349226,ibrahim mbaye,0.06965065502183407,I,0.8808,0.0061,0.4623331384498433,4.15597,0.9648094596226205,0.1,0.006301402007177183,1,0,2026
Ryan Mendes,Cape Verde,3,0.008264380727479549,ryan mendes,0.12270742358078605,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.006176155710841019,3,0,2026
Fredrik Aursnes,Norway,1,0.011432541838746991,fredrik aursnes,0.08340611353711791,I,0.4703,0.0003,0.26417513167244566,3.57335,1.0703569104855832,0.3,0.00616585563807395,1,0,2026
Matthias Seidl,Austria,1,0.007464875886322579,matthias seidl,0.07358078602620088,J,0.6875,0.0007,0.3844278726605783,3.86027,1.0091481991569633,0.4,0.00605419860137664,1,0,2026
Haris Hajradinović,Bosnia and Herzegovina,1,0.01905326794907039,haris hajradinovic,0.08340611353711791,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.005937462284199064,1,0,2026
Ali Olwan,Jordan,9,0.006870201857419074,ali olwan,0.3506550218340611,J,0.058,0.0,0.03,3.07056,1.211970542032369,0.0,0.005830894149231858,9,0,2026
Teboho Mokoena,South Africa,2,0.006804811527392753,teboho mokoena,0.08930131004366812,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.005791368643234821,2,0,2026
Danley Jean Jacques,Haiti,3,0.008723355572369942,danley jean jacques,0.15611353711790396,C,0.1339,0.0,0.0864337829281405,3.16164,1.295156342639136,0.2,0.005782224831207643,3,0,2026
Don Deedson Louicius,Haiti,3,0.008723355572369942,don deedson louicius,0.15611353711790396,C,0.1339,0.0,0.0864337829281405,3.16164,1.295156342639136,0.2,0.005782224831207643,3,0,2026
Cecilio Waterman,Panama,2,0.006101944789814167,cecilio waterman,0.11681222707423582,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.005770307626071746,2,0,2026
Eric Davis,Panama,2,0.006101944789814167,eric davis,0.11681222707423582,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.005770307626071746,2,0,2026
Ben Waine,New Zealand,6,0.009026797292900013,ben waine,0.1954148471615721,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.00573225004900009,6,0,2026
Ali Al-Hamadi,Iraq,3,0.006365523503695,ali alhamadi,0.1502183406113537,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.005415477268592803,3,0,2026
Ramón Sosa,Paraguay,1,0.008473798078187229,ramon sosa,0.08930131004366812,D,0.4314,0.0,0.23668321048125363,3.5540000000000003,1.0753423899203949,0.2,0.005401326440469953,1,0,2026
Elijah Just,New Zealand,5,0.008067772719580837,elijah just,0.20327510917030572,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.005376361890475363,5,0,2026
Yasser Ibrahim,Egypt,1,0.005863027998967145,yasser ibrahim,0.06965065502183407,G,0.7824,0.0002,0.41385450222653947,4.01242,0.989394317607225,0.2,0.005255113263513293,1,0,2026
Ramy Rabia,Egypt,1,0.005863027998967145,ramy rabia,0.06965065502183407,G,0.7824,0.0002,0.41385450222653947,4.01242,0.989394317607225,0.2,0.005255113263513293,1,0,2026
Marwan Attia,Egypt,1,0.005863027998967145,marwan attia,0.06965065502183407,G,0.7824,0.0002,0.41385450222653947,4.01242,0.989394317607225,0.2,0.005255113263513293,1,0,2026
Lukáš Kalvach,Czechia,1,0.006657717303394067,lukas kalvach,0.07358078602620088,A,0.6028,0.0,0.3428606367600502,3.7752,1.0421210390461388,0.4,0.005136584103896319,1,0,2026
Ola Solbakken,Norway,1,0.006490086845621785,ola solbakken,0.08340611353711791,I,0.4703,0.0003,0.26417513167244566,3.57335,1.0703569104855832,0.3,0.004925073072520751,1,0,2026
Kristoffer Ajer,Norway,1,0.006490086845621785,kristoffer ajer,0.08340611353711791,I,0.4703,0.0003,0.26417513167244566,3.57335,1.0703569104855832,0.3,0.004925073072520751,1,0,2026
Mohamed Elyounoussi,Norway,1,0.006490086845621785,mohamed elyounoussi,0.08340611353711791,I,0.4703,0.0003,0.26417513167244566,3.57335,1.0703569104855832,0.3,0.004925073072520751,1,0,2026
Julian Ryerson,Norway,1,0.006490086845621785,julian ryerson,0.08340611353711791,I,0.4703,0.0003,0.26417513167244566,3.57335,1.0703569104855832,0.3,0.004925073072520751,1,0,2026
David Møller Wolfe,Norway,1,0.006490086845621785,david mller wolfe,0.08340611353711791,I,0.4703,0.0003,0.26417513167244566,3.57335,1.0703569104855832,0.3,0.004925073072520751,1,0,2026
Kosta Barbarouses,New Zealand,5,0.007538190092497628,kosta barbarouses,0.17576419213973798,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.0047886358694974734,5,0,2026
Mohamed Kanno,Saudi Arabia,1,0.006305377218845136,mohamed kanno,0.08930131004366812,H,0.4044,0.0,0.23065214105091295,3.48832,1.1515226002191195,0.3,0.004788398203811327,1,0,2026
Ali Al-Bulaihi,Saudi Arabia,1,0.006305377218845136,ali albulaihi,0.08930131004366812,H,0.4044,0.0,0.23065214105091295,3.48832,1.1515226002191195,0.3,0.004788398203811327,1,0,2026
Faisal Al-Ghamdi,Saudi Arabia,1,0.006305377218845136,faisal alghamdi,0.08930131004366812,H,0.4044,0.0,0.23065214105091295,3.48832,1.1515226002191195,0.3,0.004788398203811327,1,0,2026
Ramiz Zerrouki,Algeria,1,0.005111288769710617,ramiz zerrouki,0.08340611353711791,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.004756014174182211,1,0,2026
Said Benrahma,Algeria,1,0.005111288769710617,said benrahma,0.08340611353711791,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.004756014174182211,1,0,2026
Islam Slimani,Algeria,1,0.005111288769710617,islam slimani,0.08340611353711791,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.004756014174182211,1,0,2026
Jaouen Hadjam,Algeria,1,0.005111288769710617,jaouen hadjam,0.08340611353711791,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.004756014174182211,1,0,2026
Amine Gouiri,Algeria,1,0.005111288769710617,amine gouiri,0.08340611353711791,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.004756014174182211,1,0,2026
Aïssa Mandi,Algeria,1,0.005111288769710617,aissa mandi,0.08340611353711791,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.004756014174182211,1,0,2026
Diney,Cape Verde,2,0.005968045748438455,diney,0.11681222707423582,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.004627984105448391,2,0,2026
Willy Semedo,Cape Verde,2,0.005968045748438455,willy semedo,0.11681222707423582,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.004627984105448391,2,0,2026
Emil Holm,Sweden,1,0.0058736572961536945,emil holm,0.08340611353711791,F,0.493,0.0,0.25512067379487485,3.60168,1.0799647633114537,0.1,0.004606820884324271,1,0,2026
Jesper Karlsson,Sweden,1,0.0058736572961536945,jesper karlsson,0.08340611353711791,F,0.493,0.0,0.25512067379487485,3.60168,1.0799647633114537,0.1,0.004606820884324271,1,0,2026
Gustaf Lagerbielke,Sweden,1,0.0058736572961536945,gustaf lagerbielke,0.08340611353711791,F,0.493,0.0,0.25512067379487485,3.60168,1.0799647633114537,0.1,0.004606820884324271,1,0,2026
Gustav Lundgren,Sweden,1,0.0058736572961536945,gustav lundgren,0.08340611353711791,F,0.493,0.0,0.25512067379487485,3.60168,1.0799647633114537,0.1,0.004606820884324271,1,0,2026
Benjamin Nygren,Sweden,1,0.0058736572961536945,benjamin nygren,0.08340611353711791,F,0.493,0.0,0.25512067379487485,3.60168,1.0799647633114537,0.1,0.004606820884324271,1,0,2026
Robin Quaison,Sweden,1,0.0058736572961536945,robin quaison,0.08340611353711791,F,0.493,0.0,0.25512067379487485,3.60168,1.0799647633114537,0.1,0.004606820884324271,1,0,2026
Sherzod Nasrullaev,Uzbekistan,2,0.006490767207267091,sherzod nasrullaev,0.12270742358078605,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.004578431628469401,2,0,2026
Rangelo Janga,Curaçao,3,0.006560349536145077,rangelo janga,0.1502183406113537,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.004546165731443341,3,0,2026
Kenji Gorré,Curaçao,3,0.006560349536145077,kenji gorre,0.1502183406113537,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.004546165731443341,3,0,2026
Juninho Bacuna,Curaçao,3,0.006560349536145077,juninho bacuna,0.1502183406113537,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.004546165731443341,3,0,2026
Seifeddine Jaziri,Tunisia,1,0.004958254951238235,seifeddine jaziri,0.08340611353711791,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.00436472648584198,1,0,2026
Firas Ben Larbi,Tunisia,1,0.004958254951238235,firas ben larbi,0.08340611353711791,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.00436472648584198,1,0,2026
Hannibal Mejbri,Tunisia,1,0.004958254951238235,hannibal mejbri,0.08340611353711791,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.00436472648584198,1,0,2026
Yassine Meriah,Tunisia,1,0.004958254951238235,yassine meriah,0.08340611353711791,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.00436472648584198,1,0,2026
Diego Gómez,Paraguay,1,0.005950057684283325,diego gomez,0.08340611353711791,D,0.4314,0.0,0.23668321048125363,3.5540000000000003,1.0753423899203949,0.2,0.004291071876533391,1,0,2026
Júnior Alonso,Paraguay,1,0.005950057684283325,junior alonso,0.08340611353711791,D,0.4314,0.0,0.23668321048125363,3.5540000000000003,1.0753423899203949,0.2,0.004291071876533391,1,0,2026
Miguel Almirón,Paraguay,1,0.005950057684283325,miguel almiron,0.08340611353711791,D,0.4314,0.0,0.23668321048125363,3.5540000000000003,1.0753423899203949,0.2,0.004291071876533391,1,0,2026
Fiston Mayele,Congo DR,2,0.005197340154617609,fiston mayele,0.11681222707423582,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.004261068805810646,2,0,2026
Khojimat Erkinov,Uzbekistan,2,0.005351620761570255,khojimat erkinov,0.11681222707423582,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.0042178612795845775,2,0,2026
Husniddin Aliqulov,Uzbekistan,2,0.005351620761570255,husniddin aliqulov,0.11681222707423582,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.0042178612795845775,2,0,2026
Ali Lajami,Saudi Arabia,1,0.00384594579518395,ali lajami,0.08340611353711791,H,0.4044,0.0,0.23065214105091295,3.48832,1.1515226002191195,0.3,0.003720530525604399,1,0,2026
Saleh Abu Al-Shamat,Saudi Arabia,1,0.00384594579518395,saleh abu alshamat,0.08340611353711791,H,0.4044,0.0,0.23065214105091295,3.48832,1.1515226002191195,0.3,0.003720530525604399,1,0,2026
Jens Petter Hauge,Norway,1,0.005537759083007947,jens petter hauge,0.07358078602620088,I,0.4703,0.0003,0.26417513167244566,3.57335,1.0703569104855832,0.3,0.00367659239221767,1,0,2026
Chancel Mbemba,Congo DR,2,0.004650617731873049,chancel mbemba,0.10305676855895199,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.003625297789117138,2,0,2026
Nathanaël Mbuku,Congo DR,2,0.004650617731873049,nathanael mbuku,0.10305676855895199,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.003625297789117138,2,0,2026
Osama Rashid,Iraq,2,0.004929937840299644,osama rashid,0.12270742358078605,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.003592662048661539,2,0,2026
Ken Sema,Sweden,1,0.00495397004575476,ken sema,0.07358078602620088,F,0.493,0.0,0.25512067379487485,3.60168,1.0799647633114537,0.1,0.0034090446048028068,1,0,2026
Ruben Providence,Haiti,2,0.004962583528224839,ruben providence,0.11681222707423582,C,0.1339,0.0,0.0864337829281405,3.16164,1.295156342639136,0.2,0.0033805516803958324,2,0,2026
Louicius Don Deedson,Haiti,2,0.004962583528224839,louicius don deedson,0.11681222707423582,C,0.1339,0.0,0.0864337829281405,3.16164,1.295156342639136,0.2,0.0033805516803958324,2,0,2026
Nihad Mujakić,Bosnia and Herzegovina,1,0.004880772229962336,nihad mujakic,0.08340611353711791,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.003322639998846044,1,0,2026
Esmir Bajraktarević,Bosnia and Herzegovina,1,0.004880772229962336,esmir bajraktarevic,0.08340611353711791,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.003322639998846044,1,0,2026
Samed Baždar,Bosnia and Herzegovina,1,0.004880772229962336,samed bazdar,0.08340611353711791,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.003322639998846044,1,0,2026
Kerim Alajbegović,Bosnia and Herzegovina,1,0.004880772229962336,kerim alajbegovic,0.08340611353711791,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.003322639998846044,1,0,2026
Armin Gigović,Bosnia and Herzegovina,1,0.004880772229962336,armin gigovic,0.08340611353711791,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.003322639998846044,1,0,2026
Miroslav Stevanović,Bosnia and Herzegovina,1,0.004880772229962336,miroslav stevanovic,0.08340611353711791,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.003322639998846044,1,0,2026
Amar Dedić,Bosnia and Herzegovina,1,0.004880772229962336,amar dedic,0.08340611353711791,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.003322639998846044,1,0,2026
Nikola Katić,Bosnia and Herzegovina,1,0.004880772229962336,nikola katic,0.08340611353711791,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.003322639998846044,1,0,2026
Renato Gojković,Bosnia and Herzegovina,1,0.004880772229962336,renato gojkovic,0.08340611353711791,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.003322639998846044,1,0,2026
Benjamin Tahirović,Bosnia and Herzegovina,1,0.004880772229962336,benjamin tahirovic,0.08340611353711791,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.003322639998846044,1,0,2026
Amar Rahmanović,Bosnia and Herzegovina,1,0.004880772229962336,amar rahmanovic,0.08340611353711791,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.003322639998846044,1,0,2026
Ali Jasim,Iraq,2,0.004004011554999937,ali jasim,0.11681222707423582,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.0033171765570446047,2,0,2026
Youssef Amyn,Iraq,2,0.004004011554999937,youssef amyn,0.11681222707423582,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.0033171765570446047,2,0,2026
Amir Al-Ammari,Iraq,2,0.004004011554999937,amir alammari,0.11681222707423582,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.0033171765570446047,2,0,2026
Zidane Iqbal,Iraq,2,0.004004011554999937,zidane iqbal,0.11681222707423582,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.0033171765570446047,2,0,2026
Ibrahim Bayesh,Iraq,2,0.004004011554999937,ibrahim bayesh,0.11681222707423582,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.0033171765570446047,2,0,2026
Jayden Adams,South Africa,1,0.0035765129012417657,jayden adams,0.08340611353711791,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.0030478861364879313,1,0,2026
Thalente Mbatha,South Africa,1,0.0035765129012417657,thalente mbatha,0.08340611353711791,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.0030478861364879313,1,0,2026
Iqraam Rayners,South Africa,1,0.0035765129012417657,iqraam rayners,0.08340611353711791,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.0030478861364879313,1,0,2026
Mohau Nkota,South Africa,1,0.0035765129012417657,mohau nkota,0.08340611353711791,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.0030478861364879313,1,0,2026
Khuliso Mudau,South Africa,1,0.0035765129012417657,khuliso mudau,0.08340611353711791,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.0030478861364879313,1,0,2026
Jeremy Antonisse,Curaçao,2,0.004947956496385415,jeremy antonisse,0.12270742358078605,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.0030082727237419173,2,0,2026
Gaël Kakuta,Congo DR,2,0.00410389530912849,gael kakuta,0.08930131004366812,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.0029895267724236274,2,0,2026
Adil Boulbina,Algeria,1,0.003726468331994242,adil boulbina,0.06965065502183407,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.0029271002258359157,1,0,2026
Zineddine Belaïd,Algeria,1,0.003726468331994242,zineddine belaid,0.06965065502183407,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.0029271002258359157,1,0,2026
Tahith Chong,Curaçao,2,0.004172963910991273,tahith chong,0.11681222707423582,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.0027881184587773733,2,0,2026
Jordi Paulina,Curaçao,2,0.004172963910991273,jordi paulina,0.11681222707423582,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.0027881184587773733,2,0,2026
Ellyes Skhiri,Tunisia,1,0.00367661339412048,ellyes skhiri,0.06965065502183407,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.002696979314601964,1,0,2026
Montassar Talbi,Tunisia,1,0.00367661339412048,montassar talbi,0.06965065502183407,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.002696979314601964,1,0,2026
Iván Anderson,Panama,1,0.0039874018705951374,ivan anderson,0.08930131004366812,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.0026641257856045973,1,0,2026
Mohammed Kudus,Ghana,4,0.0037806509803182866,mohammed kudus,0.15611353711790396,L,0.0497,0.0,0.034751075005475585,3.06116,1.257733923338877,0.1,0.0024718181493133804,4,0,2026
Jovani Welch,Panama,1,0.002456621723001619,jovani welch,0.08340611353711791,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.002126163929891759,1,0,2026
Carlos Harvey,Panama,1,0.002456621723001619,carlos harvey,0.08340611353711791,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.002126163929891759,1,0,2026
Thomas Partey,Ghana,3,0.0030266288773596528,thomas partey,0.1502183406113537,L,0.0497,0.0,0.034751075005475585,3.06116,1.257733923338877,0.1,0.00205697039610704,3,0,2026
Sarpreet Singh,New Zealand,2,0.0030723684912904703,sarpreet singh,0.11681222707423582,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.001957793330989625,2,0,2026
Tyler Bindon,New Zealand,2,0.0030723684912904703,tyler bindon,0.11681222707423582,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.001957793330989625,2,0,2026
Callum McCowatt,New Zealand,2,0.0030723684912904703,callum mccowatt,0.11681222707423582,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.001957793330989625,2,0,2026
Odiljon Hamrobekov,Uzbekistan,1,0.0033726644068533154,odiljon hamrobekov,0.08930131004366812,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.0019201279076874842,1,0,2026
Alexander Djiku,Ghana,3,0.002851244545691393,alexander djiku,0.13646288209606988,L,0.0497,0.0,0.034751075005475585,3.06116,1.257733923338877,0.1,0.001865283020774342,3,0,2026
Tshepang Moremi,South Africa,1,0.00260751498612763,tshepang moremi,0.06965065502183407,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.0018440133358371144,1,0,2026
Thapelo Maseko,South Africa,1,0.00260751498612763,thapelo maseko,0.06965065502183407,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.0018440133358371144,1,0,2026
Telmo Arcanjo,Cape Verde,1,0.0025058194366165626,telmo arcanjo,0.08340611353711791,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.0017160719638308786,1,0,2026
Jovane Cabral,Cape Verde,1,0.0025058194366165626,jovane cabral,0.08340611353711791,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.0017160719638308786,1,0,2026
Sidny Lopes Cabral,Cape Verde,1,0.0025058194366165626,sidny lopes cabral,0.08340611353711791,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.0017160719638308786,1,0,2026
Yannick Semedo,Cape Verde,1,0.0025058194366165626,yannick semedo,0.08340611353711791,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.0017160719638308786,1,0,2026
Stopira,Cape Verde,1,0.0025058194366165626,stopira,0.08340611353711791,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.0017160719638308786,1,0,2026
Charles Pickel,Congo DR,1,0.002150181380944062,charles pickel,0.08340611353711791,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.001572827027369197,1,0,2026
Axel Tuanzebe,Congo DR,1,0.002150181380944062,axel tuanzebe,0.08340611353711791,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.001572827027369197,1,0,2026
Rustam Ashurmatov,Uzbekistan,1,0.0022335179611564803,rustam ashurmatov,0.08340611353711791,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.0015595575588026617,1,0,2026
Jaloliddin Masharipov,Uzbekistan,1,0.0022335179611564803,jaloliddin masharipov,0.08340611353711791,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.0015595575588026617,1,0,2026
Khojiakbar Alijonov,Uzbekistan,1,0.0022335179611564803,khojiakbar alijonov,0.08340611353711791,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.0015595575588026617,1,0,2026
Saad Natiq,Iraq,1,0.0025684258916045775,saad natiq,0.08930131004366812,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.0014943613371133388,1,0,2026
Rebin Sulaka,Iraq,1,0.0025684258916045775,rebin sulaka,0.08930131004366812,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.0014943613371133388,1,0,2026
Max Mata,New Zealand,2,0.002542785864207262,max mata,0.08930131004366812,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.0013700673100117352,2,0,2026
Iñaki Williams,Ghana,2,0.0033242131702768377,inaki williams,0.11681222707423582,L,0.0497,0.0,0.034751075005475585,3.06116,1.257733923338877,0.1,0.0013050598829904999,2,0,2026
Ernest Nuamah,Ghana,2,0.0019218381110644991,ernest nuamah,0.11681222707423582,L,0.0497,0.0,0.034751075005475585,3.06116,1.257733923338877,0.1,0.001258747892235304,2,0,2026
Mohammed Salisu,Ghana,2,0.0019218381110644991,mohammed salisu,0.11681222707423582,L,0.0497,0.0,0.034751075005475585,3.06116,1.257733923338877,0.1,0.001258747892235304,2,0,2026
Jean-Kévin Duverne,Haiti,1,0.0021234502810612726,jeankevin duverne,0.08340611353711791,C,0.1339,0.0,0.0864337829281405,3.16164,1.295156342639136,0.2,0.0012527362235435445,1,0,2026
Duke Lacroix,Haiti,1,0.0021234502810612726,duke lacroix,0.08340611353711791,C,0.1339,0.0,0.0864337829281405,3.16164,1.295156342639136,0.2,0.0012527362235435445,1,0,2026
Bryan Labissiere,Haiti,1,0.0021234502810612726,bryan labissiere,0.08340611353711791,C,0.1339,0.0,0.0864337829281405,3.16164,1.295156342639136,0.2,0.0012527362235435445,1,0,2026
Mondy Prunier,Haiti,1,0.0021234502810612726,mondy prunier,0.08340611353711791,C,0.1339,0.0,0.0864337829281405,3.16164,1.295156342639136,0.2,0.0012527362235435445,1,0,2026
Mahmoud Al-Mardi,Jordan,2,0.0019732852743444794,mahmoud almardi,0.12860262008733625,J,0.058,0.0,0.03,3.07056,1.211970542032369,0.0,0.0012256765050405192,2,0,2026
Bashar Resan,Iraq,1,0.0016424996063048715,bashar resan,0.08340611353711791,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.0012188758454964052,1,0,2026
Hussein Ali,Iraq,1,0.0016424996063048715,hussein ali,0.08340611353711791,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.0012188758454964052,1,0,2026
Akam Hashim,Iraq,1,0.0016424996063048715,akam hashim,0.08340611353711791,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.0012188758454964052,1,0,2026
Zaid Tahseen,Iraq,1,0.0016424996063048715,zaid tahseen,0.08340611353711791,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.0012188758454964052,1,0,2026
Sajjad Jassim,Iraq,1,0.0016424996063048715,sajjad jassim,0.08340611353711791,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.0012188758454964052,1,0,2026
